"==========","========","=====","======","=====","=====","======","=======","=======","=====","=======","=====","=====","=======","======="
11/10/2024,02:00:50,11.25,457,0.337,0.297,0.22,15.450,0.555,6.18,24.9,8.5,2.0,14.2,11.5
11/10/2024,02:15:50,11.22,456,0.336,0.297,0.22,15.450,0.554,6.18,24.8,15.8,3.7,6.2,11.6
11/10/2024,02:30:51,11.19,456,0.335,0.296,0.22,15.448,0.553,6.16,25.5,9.2,2.1,4.7,11.6
11/10/2024,02:45:51,11.16,455,0.335,0.296,0.22,15.447,0.553,6.18,24.7,17.6,4.1,8.0,11.6
11/10/2024,03:00:51,11.14,455,0.334,0.296,0.22,15.448,0.553,6.19,24.3,9.2,2.2,4.7,11.6
11/10/2024,03:15:51,11.12,454,0.334,0.295,0.22,15.448,0.553,6.20,24.2,9.5,2.2,6.6,11.6
11/10/2024,03:30:51,11.09,454,0.333,0.295,0.22,15.447,0.552,6.21,23.9,11.0,2.6,15.6,11.6
11/10/2024,03:45:51,11.07,453,0.333,0.295,0.22,15.445,0.551,6.19,24.5,9.4,2.2,162.3,11.6
11/10/2024,04:00:51,11.05,453,0.332,0.294,0.22,15.443,0.549,6.19,24.4,9.3,2.2,33.9,11.6
11/10/2024,04:15:51,11.03,453,0.332,0.294,0.22,15.443,0.549,6.19,24.5,9.6,2.2,134.1,11.6
11/10/2024,04:30:51,11.02,452,0.332,0.294,0.22,15.437,0.545,6.20,24.0,19.3,4.5,133.8,11.6
11/10/2024,04:45:51,11.00,452,0.331,0.294,0.22,15.436,0.545,6.20,24.0,46.6,10.9,201.8,11.6
11/10/2024,05:00:51,10.98,452,0.331,0.294,0.22,15.434,0.543,6.21,23.7,9.4,2.2,202.8,11.6
11/10/2024,05:15:51,10.96,452,0.331,0.294,0.22,15.433,0.543,6.23,22.9,9.2,2.2,105.4,11.6
11/10/2024,05:30:51,10.95,452,0.331,0.294,0.22,15.432,0.542,6.25,22.5,19.9,4.7,211.1,11.6
11/10/2024,05:45:50,10.95,452,0.330,0.294,0.22,15.429,0.540,6.24,22.9,37.9,8.9,121.6,11.6
11/10/2024,06:00:51,10.94,452,0.330,0.294,0.22,15.428,0.539,6.23,23.0,26.6,6.2,152.5,11.6
11/10/2024,06:15:51,10.94,452,0.330,0.294,0.22,15.425,0.537,6.23,22.9,9.6,2.2,139.2,11.6
11/10/2024,06:30:51,10.93,452,0.330,0.294,0.22,15.428,0.539,6.23,22.9,13.5,3.2,77.3,11.6
11/10/2024,06:45:51,10.93,452,0.331,0.294,0.22,15.427,0.538,6.24,22.8,29.8,7.0,99.1,11.6
11/10/2024,07:00:51,10.92,452,0.331,0.294,0.22,15.428,0.539,6.26,22.0,8.8,2.1,68.5,11.6
11/10/2024,07:15:51,10.91,452,0.331,0.294,0.22,15.424,0.536,6.24,22.6,9.5,2.2,54.9,11.6
11/10/2024,07:30:51,10.91,452,0.331,0.294,0.22,15.421,0.534,6.27,21.8,10.3,2.4,104.6,11.6
11/10/2024,07:45:51,10.89,452,0.331,0.294,0.22,15.423,0.536,6.25,22.3,9.8,2.3,72.3,11.6
11/10/2024,08:00:51,10.88,453,0.331,0.294,0.22,15.423,0.536,6.27,21.6,10.4,2.4,74.4,11.6
11/10/2024,08:15:50,10.87,453,0.330,0.294,0.22,15.423,0.536,6.29,21.2,8.7,2.0,62.4,11.6
11/10/2024,08:30:51,10.86,453,0.330,0.294,0.22,15.424,0.536,6.26,21.9,9.4,2.2,181.2,11.6
11/10/2024,08:45:51,10.85,453,0.330,0.294,0.22,15.425,0.536,6.27,21.9,9.6,2.2,219.3,11.6
11/10/2024,09:00:51,10.85,453,0.330,0.294,0.22,15.422,0.535,6.26,21.9,10.1,2.4,211.9,11.5
11/10/2024,09:15:51,10.85,453,0.331,0.294,0.22,15.422,0.535,6.27,21.6,9.4,2.2,175.3,11.6
11/10/2024,09:30:50,10.86,453,0.331,0.294,0.22,15.420,0.533,6.28,21.5,34.3,8.0,91.5,11.6
11/10/2024,09:45:50,10.89,453,0.331,0.294,0.22,15.418,0.532,6.28,21.3,12.5,2.9,212.3,11.5
11/10/2024,10:00:51,10.92,453,0.331,0.294,0.22,15.417,0.531,6.30,20.6,14.7,3.4,212.9,11.6
11/10/2024,10:15:51,10.93,453,0.331,0.294,0.22,15.417,0.532,6.28,21.3,17.3,4.0,125.3,11.6
11/10/2024,10:30:51,10.95,453,0.331,0.294,0.22,15.417,0.531,6.28,21.4,9.0,2.1,98.7,11.6
11/10/2024,10:45:51,10.99,453,0.332,0.294,0.22,15.417,0.531,6.29,21.1,33.6,7.9,52.4,11.6
11/10/2024,11:00:51,11.03,453,0.332,0.294,0.22,15.415,0.530,6.27,21.9,31.1,7.3,47.1,11.6
11/10/2024,11:15:51,11.06,453,0.332,0.294,0.22,15.415,0.530,6.29,21.1,40.6,9.5,97.1,11.6
11/10/2024,11:30:51,11.12,453,0.333,0.294,0.22,15.414,0.529,6.30,20.6,13.1,3.1,117.3,11.6
11/10/2024,11:45:50,11.18,453,0.333,0.294,0.22,15.413,0.528,6.29,20.9,62.6,14.6,118.3,11.6
11/10/2024,12:00:51,11.23,453,0.334,0.294,0.22,15.412,0.527,6.26,22.1,32.6,7.6,103.1,11.5
11/10/2024,12:15:50,11.29,453,0.334,0.294,0.22,15.410,0.526,6.28,21.3,9.2,2.2,87.2,11.6
11/10/2024,12:30:50,11.34,453,0.334,0.294,0.22,15.408,0.525,6.27,21.9,10.0,2.3,136.7,11.6
11/10/2024,12:45:51,11.39,452,0.335,0.294,0.22,15.406,0.524,6.25,22.3,8.7,2.0,46.2,11.6
11/10/2024,13:00:50,11.42,453,0.335,0.294,0.22,15.404,0.522,6.24,22.9,9.4,2.2,137.6,11.6
11/10/2024,13:15:50,11.42,453,0.335,0.294,0.22,15.402,0.520,6.22,23.3,9.0,2.1,65.0,11.5
11/10/2024,13:30:51,11.46,453,0.336,0.294,0.22,15.398,0.518,6.19,24.4,8.9,2.1,144.4,11.6
11/10/2024,13:45:51,11.52,452,0.336,0.294,0.22,15.396,0.516,6.18,24.8,9.0,2.1,101.9,11.6
11/10/2024,14:00:50,11.58,452,0.336,0.294,0.22,15.395,0.516,6.20,24.1,10.3,2.4,133.1,11.5
11/10/2024,14:15:50,11.63,452,0.337,0.294,0.22,15.391,0.513,6.17,25.2,8.4,2.0,83.0,11.5
11/10/2024,14:30:51,11.65,452,0.337,0.294,0.22,15.388,0.511,6.17,25.3,10.7,2.5,170.3,11.6
11/10/2024,14:45:51,11.69,453,0.338,0.294,0.22,15.384,0.508,6.16,25.5,8.9,2.1,31.8,11.6
11/10/2024,15:00:51,11.72,453,0.338,0.294,0.22,15.380,0.505,6.15,25.8,8.8,2.1,101.8,11.6
11/10/2024,15:15:51,11.74,453,0.338,0.294,0.22,15.375,0.501,6.14,26.1,8.5,2.0,64.2,11.6
11/10/2024,15:30:51,11.77,453,0.338,0.294,0.22,15.374,0.501,6.13,26.4,11.1,2.6,56.9,11.6
11/10/2024,15:45:50,11.78,453,0.339,0.295,0.22,15.371,0.499,6.13,26.7,8.2,1.9,141.0,11.6
11/10/2024,16:00:50,11.76,453,0.339,0.295,0.22,15.365,0.495,6.09,27.9,8.8,2.0,85.1,11.6
11/10/2024,16:15:51,11.74,453,0.339,0.295,0.22,15.362,0.493,6.10,27.6,8.8,2.1,70.0,11.6
11/10/2024,16:30:51,11.71,454,0.339,0.295,0.22,15.360,0.491,6.09,27.8,8.8,2.0,98.8,11.6
11/10/2024,16:45:51,11.70,454,0.339,0.295,0.22,15.356,0.488,6.10,27.6,9.3,2.2,73.3,11.6
11/10/2024,17:00:51,11.69,454,0.339,0.295,0.22,15.354,0.487,6.08,28.3,8.9,2.1,58.1,11.6
11/10/2024,17:15:50,11.69,454,0.339,0.295,0.22,15.352,0.486,6.11,27.3,8.1,1.9,85.0,11.6
11/10/2024,17:30:50,11.68,454,0.339,0.295,0.22,15.349,0.483,6.08,28.1,8.6,2.0,87.0,11.5
11/10/2024,17:45:50,11.66,454,0.339,0.295,0.22,15.348,0.483,6.10,27.5,8.2,1.9,94.1,11.6
11/10/2024,18:00:50,11.63,455,0.339,0.296,0.22,15.348,0.483,6.08,28.2,8.6,2.0,75.5,11.6
11/10/2024,18:15:51,11.61,455,0.338,0.296,0.22,15.346,0.481,6.07,28.4,8.5,2.0,129.9,11.6
11/10/2024,18:30:51,11.59,455,0.338,0.296,0.22,15.345,0.481,6.07,28.4,8.2,1.9,73.0,11.6
11/10/2024,18:45:51,11.56,455,0.338,0.296,0.22,15.344,0.480,6.07,28.4,8.2,1.9,22.1,11.6
11/10/2024,19:00:50,11.53,455,0.338,0.296,0.22,15.343,0.479,6.10,27.3,9.2,2.2,79.9,11.5
11/10/2024,19:15:51,11.50,455,0.338,0.296,0.22,15.339,0.477,6.08,28.1,9.2,2.2,64.5,11.6
11/10/2024,19:30:51,11.46,455,0.338,0.296,0.22,15.336,0.474,6.10,27.5,9.2,2.1,38.4,11.6
11/10/2024,19:45:51,11.43,455,0.337,0.296,0.22,15.333,0.472,6.11,27.0,8.6,2.0,63.1,11.6
11/10/2024,20:00:50,11.39,455,0.337,0.296,0.22,15.333,0.472,6.12,26.7,8.7,2.0,104.4,11.5
11/10/2024,20:15:51,11.36,455,0.337,0.296,0.22,15.332,0.471,6.10,27.4,8.3,1.9,97.6,11.6
11/10/2024,20:30:51,11.33,455,0.336,0.296,0.22,15.327,0.468,6.11,27.2,8.4,2.0,108.5,11.6
11/10/2024,20:45:50,11.30,455,0.336,0.296,0.22,15.324,0.466,6.14,26.1,8.9,2.1,113.4,11.5
11/10/2024,21:00:50,11.28,455,0.336,0.296,0.22,15.322,0.464,6.13,26.4,8.2,1.9,66.3,11.5
11/10/2024,21:15:50,11.27,455,0.336,0.296,0.22,15.318,0.461,6.14,26.2,7.9,1.8,112.4,11.6
11/10/2024,21:30:51,11.25,455,0.335,0.296,0.22,15.314,0.459,6.13,26.4,8.5,2.0,115.6,11.6
11/10/2024,21:45:51,11.24,455,0.335,0.295,0.22,15.311,0.456,6.16,25.5,9.3,2.2,152.2,11.6
11/10/2024,22:00:51,11.21,454,0.335,0.295,0.22,15.307,0.454,6.16,25.6,9.1,2.1,99.6,11.6
11/10/2024,22:15:51,11.19,454,0.334,0.295,0.22,15.303,0.451,6.16,25.3,8.1,1.9,164.5,11.6
11/10/2024,22:30:51,11.17,454,0.334,0.295,0.22,15.298,0.447,6.15,25.9,8.9,2.1,92.7,11.6
11/10/2024,22:45:50,11.14,454,0.334,0.295,0.22,15.297,0.447,6.15,25.9,8.2,1.9,77.1,11.5
11/10/2024,23:00:51,11.13,453,0.333,0.295,0.22,15.293,0.444,6.15,25.9,9.0,2.1,160.3,11.6
11/10/2024,23:15:51,11.11,453,0.333,0.295,0.22,15.290,0.441,6.15,25.7,8.4,2.0,117.4,11.6
11/10/2024,23:30:51,11.10,453,0.333,0.294,0.22,15.289,0.441,6.18,24.8,8.8,2.1,101.3,11.6
11/10/2024,23:45:50,11.09,452,0.332,0.294,0.22,15.285,0.438,6.19,24.4,8.3,1.9,89.1,11.6
12/10/2024,00:00:51,11.08,452,0.332,0.294,0.22,15.277,0.433,6.19,24.5,9.3,2.2,122.9,11.6
12/10/2024,00:15:51,11.06,452,0.332,0.294,0.22,15.275,0.431,6.19,24.5,8.7,2.0,114.6,11.6
12/10/2024,00:30:50,11.03,451,0.331,0.293,0.22,15.270,0.428,6.19,24.3,9.2,2.1,120.4,11.5
12/10/2024,00:45:51,11.00,451,0.330,0.293,0.22,15.268,0.426,6.17,25.1,7.4,1.7,145.5,11.6
12/10/2024,01:00:50,10.98,451,0.330,0.293,0.22,15.262,0.422,6.18,24.9,8.9,2.1,138.0,11.6
12/10/2024,01:15:50,10.95,450,0.329,0.293,0.22,15.259,0.420,6.18,24.8,9.4,2.2,70.5,11.5
12/10/2024,01:30:51,10.93,450,0.329,0.292,0.22,15.255,0.417,6.17,25.0,8.8,2.0,115.6,11.5
12/10/2024,01:45:51,10.90,449,0.328,0.292,0.22,15.251,0.414,6.18,24.7,8.7,2.0,92.2,11.6
12/10/2024,02:00:51,10.88,449,0.328,0.292,0.22,15.245,0.410,6.21,23.7,8.5,2.0,161.3,11.5
12/10/2024,02:15:50,10.86,448,0.327,0.291,0.22,15.242,0.408,6.20,24.0,8.7,2.0,180.3,11.5
12/10/2024,02:30:51,10.85,448,0.327,0.291,0.22,15.238,0.405,6.20,24.1,8.4,2.0,127.8,11.6
12/10/2024,02:45:51,10.83,447,0.326,0.291,0.22,15.235,0.403,6.20,24.0,9.6,2.2,179.7,11.6
12/10/2024,03:00:50,10.81,447,0.326,0.291,0.22,15.229,0.399,6.21,23.7,8.6,2.0,149.0,11.5
12/10/2024,03:15:50,10.78,446,0.325,0.290,0.22,15.223,0.394,6.23,22.9,9.5,2.2,210.9,11.5
12/10/2024,03:30:50,10.76,446,0.325,0.290,0.22,15.219,0.392,6.23,22.9,8.5,2.0,262.0,11.6
12/10/2024,03:45:51,10.73,446,0.324,0.290,0.22,15.215,0.389,6.23,22.9,9.3,2.2,188.7,11.6
12/10/2024,04:00:50,10.72,445,0.324,0.289,0.22,15.211,0.386,6.22,23.2,9.6,2.2,214.4,11.5
12/10/2024,04:15:50,10.70,445,0.323,0.289,0.22,15.209,0.385,6.25,22.5,9.3,2.2,245.4,11.6
12/10/2024,04:30:50,10.69,444,0.323,0.289,0.22,15.205,0.382,6.23,22.9,9.3,2.2,146.6,11.5
12/10/2024,04:45:50,10.68,444,0.322,0.288,0.21,15.200,0.379,6.23,22.9,9.0,2.1,292.2,11.5
12/10/2024,05:00:50,10.67,443,0.322,0.288,0.21,15.199,0.378,6.24,22.8,9.7,2.3,251.7,11.5
12/10/2024,05:15:51,10.66,443,0.322,0.288,0.21,15.194,0.374,6.25,22.3,9.7,2.3,291.2,11.6
12/10/2024,05:30:51,10.64,442,0.321,0.287,0.21,15.190,0.372,6.24,22.8,9.3,2.2,195.3,11.6
12/10/2024,05:45:51,10.63,442,0.321,0.287,0.21,15.186,0.368,6.25,22.2,9.8,2.3,176.2,11.6
12/10/2024,06:00:50,10.62,441,0.320,0.287,0.21,15.184,0.367,6.26,22.0,9.2,2.1,225.5,11.5
12/10/2024,06:15:50,10.61,441,0.320,0.287,0.21,15.179,0.363,6.25,22.4,10.1,2.3,341.7,11.6
12/10/2024,06:30:50,10.61,441,0.320,0.286,0.21,15.178,0.363,6.27,21.9,9.7,2.3,309.3,11.5
12/10/2024,06:45:50,10.60,440,0.319,0.286,0.21,15.173,0.359,6.27,21.7,10.0,2.3,307.9,11.5
12/10/2024,07:00:50,10.60,440,0.319,0.286,0.21,15.170,0.357,6.25,22.3,9.4,2.2,301.5,11.6
12/10/2024,07:15:51,10.59,440,0.319,0.286,0.21,15.167,0.355,6.26,22.0,9.3,2.2,334.4,11.6
12/10/2024,07:30:51,10.59,439,0.318,0.286,0.21,15.165,0.354,6.25,22.5,9.9,2.3,265.6,11.5
12/10/2024,07:45:51,10.58,439,0.318,0.285,0.21,15.164,0.353,6.26,22.0,10.0,2.3,266.1,11.5
12/10/2024,08:00:50,10.57,438,0.318,0.285,0.21,15.164,0.353,6.27,21.6,9.7,2.3,268.9,11.5
12/10/2024,08:15:50,10.57,438,0.317,0.285,0.21,15.160,0.350,6.26,22.0,9.5,2.2,239.7,11.5
12/10/2024,08:30:51,10.57,438,0.317,0.285,0.21,15.160,0.350,6.25,22.3,10.0,2.3,209.5,11.6
12/10/2024,08:45:50,10.57,437,0.317,0.284,0.21,15.161,0.351,6.25,22.2,9.4,2.2,223.3,11.6
12/10/2024,09:00:50,10.57,437,0.317,0.284,0.21,15.159,0.349,6.27,21.5,9.7,2.3,222.2,11.6
12/10/2024,09:15:50,10.58,437,0.317,0.284,0.21,15.163,0.352,6.26,22.1,9.6,2.2,240.6,11.5
12/10/2024,09:30:51,10.58,437,0.316,0.284,0.21,15.162,0.352,6.25,22.3,10.8,2.5,325.3,11.5
12/10/2024,09:45:51,10.58,436,0.316,0.284,0.21,15.163,0.352,6.27,21.6,9.7,2.3,341.6,11.6
12/10/2024,10:00:50,10.60,436,0.316,0.284,0.21,15.166,0.355,6.27,21.7,10.0,2.3,199.7,11.5
12/10/2024,10:15:50,10.62,436,0.316,0.283,0.21,15.167,0.355,6.26,21.9,9.6,2.3,267.6,11.5
12/10/2024,10:30:50,10.63,436,0.316,0.283,0.21,15.167,0.355,6.28,21.3,9.8,2.3,223.7,11.6
12/10/2024,10:45:51,10.66,435,0.316,0.283,0.21,15.166,0.354,6.28,21.4,10.0,2.3,188.0,11.6
12/10/2024,11:00:51,10.68,435,0.316,0.283,0.21,15.167,0.356,6.28,21.5,10.7,2.5,269.1,11.6
12/10/2024,11:15:51,10.73,435,0.316,0.283,0.21,15.168,0.356,6.28,21.3,9.4,2.2,206.1,11.5
12/10/2024,11:30:50,10.79,435,0.317,0.283,0.21,15.171,0.358,6.27,21.7,10.4,2.4,170.9,11.6
12/10/2024,11:45:50,10.84,435,0.317,0.282,0.21,15.172,0.359,6.26,22.1,10.9,2.5,143.9,11.5
12/10/2024,12:00:51,10.90,434,0.317,0.282,0.21,15.170,0.358,6.27,21.8,10.2,2.4,173.8,11.5
12/10/2024,12:15:51,10.93,434,0.317,0.282,0.21,15.176,0.361,6.25,22.3,10.8,2.5,147.0,11.6
12/10/2024,12:30:50,10.98,434,0.318,0.282,0.21,15.178,0.363,6.25,22.3,10.8,2.5,196.7,11.5
12/10/2024,12:45:50,11.02,433,0.318,0.282,0.21,15.179,0.364,6.24,22.6,9.9,2.3,160.8,11.5
12/10/2024,13:00:51,11.04,433,0.318,0.281,0.21,15.182,0.365,6.23,23.1,9.6,2.2,204.7,11.6
12/10/2024,13:15:50,11.06,433,0.318,0.281,0.21,15.185,0.368,6.23,23.2,10.1,2.4,153.2,11.5
12/10/2024,13:30:51,11.06,433,0.318,0.282,0.21,15.185,0.368,6.21,23.7,9.8,2.3,118.2,11.5
12/10/2024,13:45:50,11.11,433,0.318,0.281,0.21,15.186,0.369,6.22,23.4,10.0,2.3,180.6,11.5
12/10/2024,14:00:50,11.15,433,0.318,0.281,0.21,15.189,0.371,6.22,23.6,9.8,2.3,175.9,11.5
12/10/2024,14:15:51,11.17,433,0.318,0.281,0.21,15.192,0.373,6.20,24.0,10.0,2.3,153.9,11.5
12/10/2024,14:30:51,11.16,432,0.318,0.281,0.21,15.195,0.375,6.19,24.6,10.4,2.4,170.5,11.6
12/10/2024,14:45:51,11.13,432,0.317,0.281,0.21,15.196,0.375,6.16,25.3,10.1,2.3,172.9,11.5
12/10/2024,15:00:51,11.15,432,0.317,0.280,0.21,15.198,0.377,6.17,25.1,9.7,2.3,239.6,11.6
12/10/2024,15:15:50,11.16,431,0.317,0.280,0.21,15.200,0.379,6.17,25.2,9.6,2.2,249.4,11.5
12/10/2024,15:30:50,11.17,431,0.317,0.280,0.21,15.203,0.380,6.17,25.1,9.6,2.2,247.6,11.5
12/10/2024,15:45:51,11.21,431,0.318,0.280,0.21,15.206,0.383,6.17,25.1,10.1,2.4,184.5,11.5
12/10/2024,16:00:51,11.26,431,0.318,0.280,0.21,15.206,0.383,6.17,25.2,9.3,2.2,194.8,11.5
12/10/2024,16:15:51,11.28,431,0.318,0.280,0.21,15.211,0.386,6.17,25.0,10.0,2.3,200.7,11.5
12/10/2024,16:30:50,11.26,432,0.318,0.281,0.21,15.214,0.388,6.15,25.8,9.3,2.2,218.3,11.5
12/10/2024,16:45:50,11.25,432,0.318,0.281,0.21,15.213,0.388,6.14,26.0,14.4,3.4,172.1,11.5
12/10/2024,17:00:50,11.24,432,0.318,0.281,0.21,15.215,0.389,6.14,26.2,9.6,2.2,132.8,11.5
12/10/2024,17:15:50,11.22,432,0.318,0.281,0.21,15.217,0.390,6.15,25.6,9.8,2.3,307.0,11.5
12/10/2024,17:30:51,11.19,431,0.318,0.280,0.21,15.219,0.392,6.15,25.8,9.3,2.2,209.2,11.5
12/10/2024,17:45:50,11.17,431,0.317,0.280,0.21,15.218,0.391,6.16,25.5,9.3,2.2,151.7,11.5
12/10/2024,18:00:50,11.15,431,0.317,0.280,0.21,15.222,0.394,6.16,25.6,14.4,3.4,174.0,11.5
12/10/2024,18:15:51,11.13,430,0.316,0.280,0.21,15.224,0.395,6.16,25.6,10.2,2.4,101.4,11.5
12/10/2024,18:30:50,11.11,430,0.316,0.280,0.21,15.231,0.400,6.16,25.4,20.7,4.8,116.2,11.5
12/10/2024,18:45:50,11.10,431,0.316,0.280,0.21,15.234,0.403,6.15,25.9,9.9,2.3,198.2,11.5
12/10/2024,19:00:51,11.07,430,0.316,0.280,0.21,15.234,0.402,6.14,26.1,9.8,2.3,131.4,11.5
12/10/2024,19:15:51,11.04,430,0.316,0.280,0.21,15.233,0.401,6.15,25.7,10.3,2.4,207.7,11.5
12/10/2024,19:30:51,11.02,431,0.316,0.280,0.21,15.236,0.404,6.15,25.9,10.0,2.3,143.9,11.6
12/10/2024,19:45:51,10.99,431,0.315,0.280,0.21,15.238,0.405,6.15,25.9,9.8,2.3,159.1,11.5
12/10/2024,20:00:50,10.97,431,0.315,0.280,0.21,15.241,0.407,6.15,25.6,9.9,2.3,197.9,11.5
12/10/2024,20:15:50,10.94,431,0.315,0.280,0.21,15.240,0.406,6.16,25.6,9.8,2.3,161.3,11.5
12/10/2024,20:30:51,10.91,431,0.315,0.280,0.21,15.241,0.407,6.17,25.0,9.7,2.3,178.1,11.5
12/10/2024,20:45:50,10.89,431,0.315,0.280,0.21,15.246,0.411,6.18,24.6,10.5,2.5,219.5,11.5
12/10/2024,21:00:50,10.88,430,0.314,0.280,0.21,15.248,0.412,6.19,24.4,9.6,2.2,202.6,11.5
12/10/2024,21:15:50,10.86,430,0.314,0.280,0.21,15.254,0.417,6.19,24.2,9.8,2.3,222.1,11.5
12/10/2024,21:30:50,10.83,430,0.314,0.280,0.21,15.257,0.418,6.18,24.8,9.6,2.2,373.4,11.5
12/10/2024,21:45:51,10.80,430,0.314,0.280,0.21,15.258,0.419,6.18,24.8,9.4,2.2,238.5,11.5
12/10/2024,22:00:51,10.78,430,0.313,0.280,0.21,15.260,0.420,6.18,24.7,9.3,2.2,287.9,11.6
12/10/2024,22:15:50,10.75,430,0.313,0.280,0.21,15.265,0.424,6.21,23.7,9.4,2.2,280.7,11.5
12/10/2024,22:30:51,10.71,430,0.313,0.280,0.21,15.268,0.426,6.19,24.2,9.4,2.2,195.8,11.5
12/10/2024,22:45:51,10.68,430,0.313,0.280,0.21,15.272,0.429,6.21,23.6,9.4,2.2,126.8,11.5
12/10/2024,23:00:51,10.65,430,0.312,0.280,0.21,15.273,0.430,6.22,23.3,9.5,2.2,158.7,11.5
12/10/2024,23:15:51,10.61,430,0.312,0.280,0.21,15.273,0.430,6.23,23.1,9.8,2.3,151.7,11.5
12/10/2024,23:30:50,10.58,430,0.312,0.279,0.21,15.276,0.432,6.25,22.5,10.3,2.4,241.2,11.5
12/10/2024,23:45:51,10.55,430,0.311,0.279,0.21,15.279,0.434,6.25,22.5,9.7,2.3,91.0,11.5
13/10/2024,00:00:51,10.52,430,0.311,0.279,0.21,15.274,0.430,6.25,22.2,9.4,2.2,132.2,11.5
13/10/2024,00:15:50,10.49,430,0.311,0.279,0.21,15.271,0.429,6.25,22.2,10.2,2.4,150.3,11.5
13/10/2024,00:30:50,10.47,430,0.310,0.279,0.21,15.273,0.430,6.27,21.7,10.1,2.4,174.6,11.5
13/10/2024,00:45:50,10.44,430,0.310,0.279,0.21,15.274,0.431,6.26,21.9,10.0,2.3,227.2,11.5
13/10/2024,01:00:51,10.41,430,0.310,0.279,0.21,15.276,0.432,6.28,21.3,10.2,2.4,143.9,11.5
13/10/2024,01:15:51,10.39,429,0.310,0.279,0.21,15.280,0.434,6.29,21.1,9.9,2.3,156.9,11.6
13/10/2024,01:30:50,10.36,429,0.309,0.279,0.21,15.279,0.434,6.30,20.8,9.7,2.3,232.3,11.5
13/10/2024,01:45:51,10.34,429,0.309,0.279,0.21,15.274,0.431,6.28,21.2,10.2,2.4,203.9,11.5
13/10/2024,02:00:51,10.31,429,0.309,0.279,0.21,15.270,0.428,6.30,20.6,10.1,2.4,179.2,11.5
13/10/2024,02:15:50,10.29,429,0.309,0.279,0.21,15.267,0.425,6.31,20.2,9.2,2.1,123.8,11.5
13/10/2024,02:30:51,10.27,429,0.308,0.279,0.21,15.269,0.427,6.31,20.1,9.8,2.3,193.8,11.5
13/10/2024,02:45:51,10.26,429,0.308,0.279,0.21,15.273,0.430,6.31,20.4,10.0,2.3,213.5,11.5
13/10/2024,03:00:51,10.25,429,0.308,0.279,0.21,15.276,0.432,6.31,20.3,10.1,2.4,210.9,11.5
13/10/2024,03:15:50,10.23,429,0.308,0.279,0.21,15.275,0.431,6.32,19.9,9.9,2.3,289.7,11.5
13/10/2024,03:30:50,10.22,429,0.308,0.279,0.21,15.275,0.431,6.34,19.3,9.5,2.2,210.4,11.5
13/10/2024,03:45:51,10.20,428,0.307,0.279,0.21,15.275,0.431,6.33,19.7,9.7,2.3,186.0,11.5
13/10/2024,04:00:51,10.19,428,0.307,0.278,0.21,15.279,0.434,6.34,19.2,9.3,2.2,201.3,11.5
13/10/2024,04:15:50,10.18,428,0.307,0.278,0.21,15.278,0.433,6.35,18.9,10.0,2.3,200.9,11.5
13/10/2024,04:30:50,10.16,428,0.307,0.278,0.21,15.276,0.432,6.35,18.8,10.0,2.3,398.2,11.5
13/10/2024,04:45:51,10.15,428,0.306,0.278,0.21,15.276,0.432,6.35,18.9,10.2,2.4,222.9,11.6
13/10/2024,05:00:51,10.14,428,0.306,0.278,0.21,15.279,0.434,6.35,18.8,9.8,2.3,160.7,11.5
13/10/2024,05:15:51,10.13,427,0.306,0.278,0.21,15.277,0.432,6.34,19.1,9.7,2.3,200.1,11.5
13/10/2024,05:30:51,10.11,427,0.306,0.278,0.21,15.275,0.431,6.36,18.6,10.3,2.4,234.4,11.5
13/10/2024,05:45:50,10.10,427,0.305,0.277,0.21,15.274,0.431,6.37,18.4,9.8,2.3,279.2,11.5
13/10/2024,06:00:50,10.09,426,0.305,0.277,0.21,15.275,0.431,6.37,18.2,9.4,2.2,249.4,11.5
13/10/2024,06:15:51,10.07,426,0.305,0.277,0.21,15.272,0.429,6.36,18.7,10.0,2.3,189.8,11.5
13/10/2024,06:30:51,10.06,426,0.304,0.277,0.21,15.272,0.429,6.36,18.7,10.1,2.4,264.7,11.5
13/10/2024,06:45:51,10.05,425,0.304,0.276,0.21,15.272,0.429,6.36,18.6,10.3,2.4,222.2,11.5
13/10/2024,07:00:51,10.03,425,0.303,0.276,0.21,15.277,0.432,6.37,18.2,9.9,2.3,281.9,11.5
13/10/2024,07:15:51,10.01,425,0.303,0.276,0.21,15.274,0.431,6.37,18.4,10.3,2.4,251.4,11.5
13/10/2024,07:30:51,10.00,424,0.303,0.276,0.21,15.274,0.431,6.37,18.1,10.2,2.4,303.8,11.5
13/10/2024,07:45:51,9.99,424,0.302,0.276,0.20,15.274,0.431,6.38,17.9,12.4,2.9,269.1,11.5
13/10/2024,08:00:51,9.97,423,0.302,0.275,0.20,15.276,0.432,6.39,17.8,10.8,2.5,243.5,11.5
13/10/2024,08:15:51,9.96,423,0.302,0.275,0.20,15.271,0.428,6.39,17.6,10.1,2.4,360.3,11.5
13/10/2024,08:30:50,9.94,423,0.301,0.275,0.20,15.275,0.431,6.40,17.4,10.5,2.5,310.5,11.5
13/10/2024,08:45:51,9.93,422,0.301,0.274,0.20,15.275,0.431,6.39,17.5,10.6,2.5,230.5,11.5
13/10/2024,09:00:51,9.91,422,0.300,0.274,0.20,15.274,0.431,6.40,17.2,10.7,2.5,231.9,11.5
