      Date,    Time,Temp,SpCond,Turbidity,DateTime,Possible_Owenmore_Event_Alarm,Verified_OW_Event_Alarm
27/10/2024,19:30:51,10.44,321,8.1,27/10/2024 19:30,0,0
27/10/2024,19:45:51,10.44,320,8.3,27/10/2024 19:45,0,0
27/10/2024,20:00:50,10.45,319,8.6,27/10/2024 20:00,0,0
27/10/2024,20:15:51,10.45,318,8.6,27/10/2024 20:15,0,0
27/10/2024,20:30:51,10.45,317,8.6,27/10/2024 20:30,0,0
27/10/2024,20:45:51,10.45,317,8.1,27/10/2024 20:45,0,0
27/10/2024,21:00:51,10.46,316,8.5,27/10/2024 21:00,0,0
27/10/2024,21:15:51,10.46,315,8.3,27/10/2024 21:15,0,0
27/10/2024,21:30:50,10.47,315,8.3,27/10/2024 21:30,0,0
27/10/2024,21:45:50,10.48,314,8.7,27/10/2024 21:45,0,0
27/10/2024,22:00:51,10.49,314,8.8,27/10/2024 22:00,0,0
27/10/2024,22:15:51,10.5,314,8.7,27/10/2024 22:15,0,0
27/10/2024,22:30:50,10.51,314,8.5,27/10/2024 22:30,0,0
27/10/2024,22:45:51,10.52,314,8.3,27/10/2024 22:45,0,0
27/10/2024,23:00:51,10.53,314,8.3,27/10/2024 23:00,0,0
27/10/2024,23:15:51,10.54,314,8.4,27/10/2024 23:15,0,0
27/10/2024,23:30:50,10.55,315,8.1,27/10/2024 23:30,0,0
27/10/2024,23:45:50,10.55,315,8.2,27/10/2024 23:45,0,0
28/10/2024,00:00:51,10.56,315,8.4,28/10/2024 00:00,0,0
28/10/2024,00:15:51,10.56,315,7.8,28/10/2024 00:15,0,0
28/10/2024,00:30:50,10.57,316,8.1,28/10/2024 00:30,0,0
28/10/2024,00:45:51,10.57,316,8.2,28/10/2024 00:45,0,0
28/10/2024,01:00:51,10.57,316,8.1,28/10/2024 01:00,0,0
28/10/2024,01:15:51,10.58,316,7.8,28/10/2024 01:15,0,0
28/10/2024,01:30:51,10.58,316,7.8,28/10/2024 01:30,0,0
28/10/2024,01:45:51,10.59,317,7.8,28/10/2024 01:45,0,0
28/10/2024,02:00:51,10.59,317,7.6,28/10/2024 02:00,0,0
28/10/2024,02:15:51,10.59,317,7.7,28/10/2024 02:15,0,0
28/10/2024,02:30:51,10.6,317,7.8,28/10/2024 02:30,0,0
28/10/2024,02:45:51,10.6,317,7.8,28/10/2024 02:45,0,0
28/10/2024,03:00:51,10.6,316,7.6,28/10/2024 03:00,0,0
28/10/2024,03:15:51,10.61,316,7.5,28/10/2024 03:15,0,0
28/10/2024,03:30:51,10.61,316,7.4,28/10/2024 03:30,0,0
28/10/2024,03:45:51,10.61,316,7.6,28/10/2024 03:45,0,0
28/10/2024,04:00:51,10.62,316,7.6,28/10/2024 04:00,0,0
28/10/2024,04:15:50,10.62,315,7.9,28/10/2024 04:15,0,0
28/10/2024,04:30:50,10.62,315,7.6,28/10/2024 04:30,0,0
28/10/2024,04:45:51,10.62,314,7.5,28/10/2024 04:45,0,0
28/10/2024,05:00:51,10.62,314,7.8,28/10/2024 05:00,0,0
28/10/2024,05:15:51,10.63,313,7.8,28/10/2024 05:15,0,0
28/10/2024,05:30:51,10.63,313,7.5,28/10/2024 05:30,0,0
28/10/2024,05:45:51,10.63,313,7.5,28/10/2024 05:45,0,0
28/10/2024,06:00:51,10.64,312,7.8,28/10/2024 06:00,0,0
28/10/2024,06:15:51,10.64,312,7.8,28/10/2024 06:15,0,0
28/10/2024,06:30:51,10.64,311,7.8,28/10/2024 06:30,0,0
28/10/2024,06:45:51,10.65,311,7.8,28/10/2024 06:45,0,0
28/10/2024,07:00:51,10.65,310,7.7,28/10/2024 07:00,0,0
28/10/2024,07:15:51,10.65,310,8.3,28/10/2024 07:15,0,0
28/10/2024,07:30:51,10.65,310,7.5,28/10/2024 07:30,0,0
28/10/2024,07:45:51,10.66,309,7.6,28/10/2024 07:45,0,0
28/10/2024,08:00:51,10.66,309,7.4,28/10/2024 08:00,0,0
28/10/2024,08:15:51,10.66,309,7.8,28/10/2024 08:15,0,0
28/10/2024,08:30:50,10.66,309,7.6,28/10/2024 08:30,0,0
28/10/2024,08:45:50,10.66,308,7.8,28/10/2024 08:45,0,0
28/10/2024,09:00:51,10.66,308,7.9,28/10/2024 09:00,0,0
28/10/2024,09:15:50,10.66,308,7.8,28/10/2024 09:15,0,0
28/10/2024,09:30:50,10.66,308,7.9,28/10/2024 09:30,0,0
28/10/2024,09:45:51,10.66,307,7.9,28/10/2024 09:45,0,0
28/10/2024,10:00:51,10.66,307,7.6,28/10/2024 10:00,0,0
28/10/2024,10:15:51,10.67,307,7.4,28/10/2024 10:15,0,0
28/10/2024,10:30:51,10.67,307,7.2,28/10/2024 10:30,0,0
28/10/2024,10:45:51,10.67,307,7.4,28/10/2024 10:45,0,0
28/10/2024,11:00:51,10.68,307,7.6,28/10/2024 11:00,0,0
28/10/2024,11:15:51,10.69,307,7.2,28/10/2024 11:15,0,0
28/10/2024,11:30:51,10.71,307,7.4,28/10/2024 11:30,0,0
28/10/2024,11:45:50,10.72,307,7.3,28/10/2024 11:45,0,0
28/10/2024,12:00:50,10.73,307,7.5,28/10/2024 12:00,0,0
28/10/2024,12:15:50,10.74,307,7.2,28/10/2024 12:15,0,0
28/10/2024,12:30:51,10.76,307,7.3,28/10/2024 12:30,0,0
28/10/2024,12:45:50,10.76,307,7.2,28/10/2024 12:45,0,0
28/10/2024,13:00:50,10.77,308,7.1,28/10/2024 13:00,0,0
28/10/2024,13:15:51,10.79,308,7.2,28/10/2024 13:15,0,0
28/10/2024,13:30:51,10.8,308,6.9,28/10/2024 13:30,0,0
28/10/2024,13:45:51,10.81,308,7.3,28/10/2024 13:45,0,0
28/10/2024,14:00:51,10.82,309,6.8,28/10/2024 14:00,0,0
28/10/2024,14:15:51,10.83,309,6.8,28/10/2024 14:15,0,0
28/10/2024,14:30:50,10.84,309,6.9,28/10/2024 14:30,0,0
28/10/2024,14:45:51,10.85,309,6.7,28/10/2024 14:45,0,0
28/10/2024,15:00:51,10.85,310,7,28/10/2024 15:00,0,0
28/10/2024,15:15:50,10.86,310,6.8,28/10/2024 15:15,0,0
28/10/2024,15:30:51,10.86,311,6.7,28/10/2024 15:30,0,0
28/10/2024,15:45:51,10.86,311,6.5,28/10/2024 15:45,0,0
28/10/2024,16:00:51,10.87,312,6.6,28/10/2024 16:00,0,0
28/10/2024,16:15:51,10.88,313,6.8,28/10/2024 16:15,0,0
28/10/2024,16:30:51,10.89,313,6.3,28/10/2024 16:30,0,0
28/10/2024,16:45:51,10.88,314,6.4,28/10/2024 16:45,0,0
28/10/2024,17:00:51,10.88,314,6.3,28/10/2024 17:00,0,0
28/10/2024,17:15:51,10.87,315,6.5,28/10/2024 17:15,0,0
28/10/2024,17:30:50,10.87,316,6.6,28/10/2024 17:30,0,0
28/10/2024,17:45:50,10.86,316,6.4,28/10/2024 17:45,0,0
28/10/2024,18:00:50,10.86,316,6.4,28/10/2024 18:00,0,0
28/10/2024,18:15:51,10.85,317,6.5,28/10/2024 18:15,0,0
28/10/2024,18:30:50,10.84,317,6.1,28/10/2024 18:30,0,0
28/10/2024,18:45:51,10.83,317,6.2,28/10/2024 18:45,0,0
28/10/2024,19:00:51,10.82,318,6.2,28/10/2024 19:00,0,0
28/10/2024,19:15:50,10.81,318,6.5,28/10/2024 19:15,0,0
28/10/2024,19:30:50,10.81,318,6.2,28/10/2024 19:30,0,0
28/10/2024,19:45:50,10.8,319,6.4,28/10/2024 19:45,0,0
28/10/2024,20:00:50,10.79,319,6.9,28/10/2024 20:00,0,0
28/10/2024,20:15:51,10.78,319,6.4,28/10/2024 20:15,0,0
28/10/2024,20:30:51,10.78,320,6.1,28/10/2024 20:30,0,0
28/10/2024,20:45:51,10.77,320,6.2,28/10/2024 20:45,0,0
28/10/2024,21:00:51,10.76,320,6.4,28/10/2024 21:00,0,0
28/10/2024,21:15:51,10.76,320,6.2,28/10/2024 21:15,0,0
28/10/2024,21:30:51,10.75,321,6.4,28/10/2024 21:30,0,0
28/10/2024,21:45:51,10.74,321,6.3,28/10/2024 21:45,0,0
28/10/2024,22:00:51,10.74,321,6.4,28/10/2024 22:00,0,0
28/10/2024,22:15:51,10.73,322,6.5,28/10/2024 22:15,0,0
28/10/2024,22:30:50,10.72,322,6.2,28/10/2024 22:30,0,0
28/10/2024,22:45:50,10.71,322,6.4,28/10/2024 22:45,0,0
28/10/2024,23:00:51,10.7,322,6.2,28/10/2024 23:00,0,0
28/10/2024,23:15:51,10.69,323,6.1,28/10/2024 23:15,0,0
28/10/2024,23:30:50,10.68,323,6.2,28/10/2024 23:30,0,0
28/10/2024,23:45:51,10.68,323,6.2,28/10/2024 23:45,0,0
29/10/2024,00:00:51,10.68,324,6.2,29/10/2024 00:00,0,0
29/10/2024,00:15:51,10.67,324,6.1,29/10/2024 00:15,0,0
29/10/2024,00:30:51,10.67,324,5.7,29/10/2024 00:30,0,0
29/10/2024,00:45:51,10.67,324,6.2,29/10/2024 00:45,0,0
29/10/2024,01:00:51,10.67,325,6.2,29/10/2024 01:00,0,0
29/10/2024,01:15:50,10.66,325,6,29/10/2024 01:15,0,0
29/10/2024,01:30:51,10.66,326,5.9,29/10/2024 01:30,0,0
29/10/2024,01:45:51,10.66,326,5.9,29/10/2024 01:45,0,0
29/10/2024,02:00:51,10.66,326,5.7,29/10/2024 02:00,0,0
29/10/2024,02:15:51,10.66,327,6.1,29/10/2024 02:15,0,0
29/10/2024,02:30:50,10.66,327,6.1,29/10/2024 02:30,0,0
29/10/2024,02:45:51,10.66,327,6.1,29/10/2024 02:45,0,0
29/10/2024,03:00:51,10.66,328,6.1,29/10/2024 03:00,0,0
29/10/2024,03:15:51,10.65,328,6.1,29/10/2024 03:15,0,0
29/10/2024,03:30:51,10.64,329,5.7,29/10/2024 03:30,0,0
29/10/2024,03:45:50,10.63,330,5.9,29/10/2024 03:45,0,0
29/10/2024,04:00:50,10.63,330,5.8,29/10/2024 04:00,0,0
29/10/2024,04:15:50,10.62,331,6,29/10/2024 04:15,0,0
29/10/2024,04:30:51,10.61,331,5.7,29/10/2024 04:30,0,0
29/10/2024,04:45:51,10.6,332,5.7,29/10/2024 04:45,0,0
29/10/2024,05:00:50,10.59,332,5.7,29/10/2024 05:00,0,0
29/10/2024,05:15:50,10.58,333,5.6,29/10/2024 05:15,0,0
29/10/2024,05:30:51,10.56,334,5.7,29/10/2024 05:30,0,0
29/10/2024,05:45:51,10.55,334,6.1,29/10/2024 05:45,0,0
29/10/2024,06:00:51,10.54,335,5.7,29/10/2024 06:00,0,0
29/10/2024,06:15:51,10.53,336,5.5,29/10/2024 06:15,0,0
29/10/2024,06:30:51,10.52,336,5.9,29/10/2024 06:30,0,0
29/10/2024,06:45:51,10.52,336,5.6,29/10/2024 06:45,0,0
29/10/2024,07:00:51,10.52,337,5.6,29/10/2024 07:00,0,0
29/10/2024,07:15:51,10.51,337,5.7,29/10/2024 07:15,0,0
29/10/2024,07:30:51,10.5,338,5.7,29/10/2024 07:30,0,0
29/10/2024,07:45:51,10.48,338,5.6,29/10/2024 07:45,0,0
29/10/2024,08:00:51,10.48,339,5.7,29/10/2024 08:00,0,0
29/10/2024,08:15:51,10.48,339,5.7,29/10/2024 08:15,0,0
29/10/2024,08:30:51,10.48,339,5.5,29/10/2024 08:30,0,0
29/10/2024,08:45:51,10.47,340,5.7,29/10/2024 08:45,0,0
29/10/2024,09:00:51,10.47,340,5.9,29/10/2024 09:00,0,0
29/10/2024,09:15:51,10.47,340,5.7,29/10/2024 09:15,0,0
29/10/2024,09:30:51,10.47,341,5.7,29/10/2024 09:30,0,0
29/10/2024,09:45:51,10.48,341,5.7,29/10/2024 09:45,0,0
29/10/2024,10:00:51,10.49,341,5.6,29/10/2024 10:00,0,0
29/10/2024,10:15:51,10.5,342,5.5,29/10/2024 10:15,0,0
29/10/2024,10:30:51,10.52,342,5.7,29/10/2024 10:30,0,0
29/10/2024,10:45:50,10.53,342,5.5,29/10/2024 10:45,0,0
29/10/2024,11:00:50,10.55,343,5.6,29/10/2024 11:00,0,0
29/10/2024,11:15:51,10.57,343,5.4,29/10/2024 11:15,0,0
29/10/2024,11:30:51,10.58,343,5.6,29/10/2024 11:30,0,0
29/10/2024,11:45:51,10.59,344,5.6,29/10/2024 11:45,0,0
29/10/2024,12:00:51,10.62,344,5.4,29/10/2024 12:00,0,0
29/10/2024,12:15:51,10.66,344,5.4,29/10/2024 12:15,0,0
29/10/2024,12:30:51,10.68,344,5.4,29/10/2024 12:30,0,0
29/10/2024,12:45:51,10.7,345,5.4,29/10/2024 12:45,0,0
29/10/2024,13:00:51,10.72,345,5.3,29/10/2024 13:00,0,0
29/10/2024,13:15:51,10.74,345,5.4,29/10/2024 13:15,0,0
29/10/2024,13:30:51,10.76,346,5.1,29/10/2024 13:30,0,0
29/10/2024,13:45:51,10.78,346,5.6,29/10/2024 13:45,0,0
29/10/2024,14:00:51,10.8,346,5.4,29/10/2024 14:00,0,0
29/10/2024,14:15:51,10.82,346,5.1,29/10/2024 14:15,0,0
29/10/2024,14:30:51,10.83,346,5.1,29/10/2024 14:30,0,0
29/10/2024,14:45:50,10.84,347,5,29/10/2024 14:45,0,0
29/10/2024,15:00:50,10.86,347,4.8,29/10/2024 15:00,0,0
29/10/2024,15:15:51,10.87,347,5.5,29/10/2024 15:15,0,0
29/10/2024,15:30:51,10.88,347,5.3,29/10/2024 15:30,0,0
29/10/2024,15:45:51,10.89,347,5.1,29/10/2024 15:45,0,0
29/10/2024,16:00:50,10.91,347,4.7,29/10/2024 16:00,0,0
29/10/2024,16:15:50,10.92,347,5,29/10/2024 16:15,0,0
29/10/2024,16:30:51,10.93,347,4.8,29/10/2024 16:30,0,0
29/10/2024,16:45:51,10.93,348,4.8,29/10/2024 16:45,0,0
29/10/2024,17:00:51,10.94,348,4.8,29/10/2024 17:00,0,0
29/10/2024,17:15:51,10.94,348,5,29/10/2024 17:15,0,0
29/10/2024,17:30:51,10.94,348,4.9,29/10/2024 17:30,0,0
29/10/2024,17:45:51,11.34,26,0.3,29/10/2024 17:45,0,0
29/10/2024,18:00:50,10.94,348,4.9,29/10/2024 18:00,0,0
29/10/2024,18:15:50,10.94,348,4.7,29/10/2024 18:15,0,0
29/10/2024,18:30:51,10.94,348,4.7,29/10/2024 18:30,0,0
29/10/2024,18:45:50,10.94,348,4.5,29/10/2024 18:45,0,0
29/10/2024,19:00:51,10.94,348,4.7,29/10/2024 19:00,0,0
29/10/2024,19:15:51,10.94,349,5,29/10/2024 19:15,0,0
29/10/2024,19:30:51,10.94,349,5.2,29/10/2024 19:30,0,0
29/10/2024,19:45:51,10.94,349,4.8,29/10/2024 19:45,0,0
29/10/2024,20:00:51,10.94,349,5.1,29/10/2024 20:00,0,0
29/10/2024,20:15:50,10.94,350,4.7,29/10/2024 20:15,0,0
29/10/2024,20:30:50,10.94,350,4.8,29/10/2024 20:30,0,0
29/10/2024,20:45:51,10.94,350,5,29/10/2024 20:45,0,0
29/10/2024,21:00:51,10.94,350,4.8,29/10/2024 21:00,0,0
29/10/2024,21:15:51,10.95,351,5,29/10/2024 21:15,0,0
29/10/2024,21:30:51,10.95,350,4.9,29/10/2024 21:30,0,0
29/10/2024,21:45:51,10.96,351,4.7,29/10/2024 21:45,0,0
29/10/2024,22:00:51,10.96,351,4.8,29/10/2024 22:00,0,0
29/10/2024,22:15:51,10.97,351,4.7,29/10/2024 22:15,0,0
29/10/2024,22:30:50,10.98,351,4.8,29/10/2024 22:30,0,0
29/10/2024,22:45:50,10.98,352,5.1,29/10/2024 22:45,0,0
29/10/2024,23:00:50,10.99,352,5.5,29/10/2024 23:00,0,0
29/10/2024,23:15:51,11,352,4.6,29/10/2024 23:15,0,0
29/10/2024,23:30:51,11.01,352,5,29/10/2024 23:30,0,0
29/10/2024,23:45:50,11.02,352,5.1,29/10/2024 23:45,0,0
30/10/2024,00:00:51,11.03,353,5,30/10/2024 00:00,0,0
30/10/2024,00:15:51,11.04,353,5.1,30/10/2024 00:15,0,0
30/10/2024,00:30:51,11.05,353,5,30/10/2024 00:30,0,0
30/10/2024,00:45:51,11.06,353,4.9,30/10/2024 00:45,0,0
30/10/2024,01:00:51,11.07,353,4.9,30/10/2024 01:00,0,0
30/10/2024,01:15:50,11.08,354,4.8,30/10/2024 01:15,0,0
30/10/2024,01:30:50,11.1,354,4.8,30/10/2024 01:30,0,0
30/10/2024,01:45:51,11.11,354,4.3,30/10/2024 01:45,0,0
30/10/2024,02:00:51,11.12,354,4.8,30/10/2024 02:00,0,0
30/10/2024,02:15:51,11.12,354,5.2,30/10/2024 02:15,0,0
30/10/2024,02:30:51,11.13,354,4.8,30/10/2024 02:30,0,0
30/10/2024,02:45:50,11.14,354,4.8,30/10/2024 02:45,0,0
30/10/2024,03:00:51,11.15,354,4.6,30/10/2024 03:00,0,0
30/10/2024,03:15:51,11.16,354,4.8,30/10/2024 03:15,0,0
30/10/2024,03:30:50,11.16,355,4.7,30/10/2024 03:30,0,0
30/10/2024,03:45:50,11.17,355,4.8,30/10/2024 03:45,0,0
30/10/2024,04:00:50,11.17,355,4.9,30/10/2024 04:00,0,0
30/10/2024,04:15:50,11.18,355,4.6,30/10/2024 04:15,0,0
30/10/2024,04:30:50,11.18,355,4.6,30/10/2024 04:30,0,0
30/10/2024,04:45:51,11.18,355,4.8,30/10/2024 04:45,0,0
30/10/2024,05:00:51,11.19,355,4.5,30/10/2024 05:00,0,0
30/10/2024,05:15:51,11.19,355,4.6,30/10/2024 05:15,0,0
30/10/2024,05:30:50,11.19,355,4.6,30/10/2024 05:30,0,0
30/10/2024,05:45:51,11.19,356,4.9,30/10/2024 05:45,0,0
30/10/2024,06:00:50,11.19,355,4.6,30/10/2024 06:00,0,0
30/10/2024,06:15:51,11.2,356,4.6,30/10/2024 06:15,0,0
30/10/2024,06:30:51,11.2,356,4.5,30/10/2024 06:30,0,0
30/10/2024,06:45:51,11.2,356,4.5,30/10/2024 06:45,0,0
30/10/2024,07:00:50,11.2,356,4.8,30/10/2024 07:00,0,0
30/10/2024,07:15:50,11.2,356,4.9,30/10/2024 07:15,0,0
30/10/2024,07:30:50,11.21,356,4.8,30/10/2024 07:30,0,0
30/10/2024,07:45:51,11.21,356,4.7,30/10/2024 07:45,0,0
30/10/2024,08:00:51,11.21,356,4.7,30/10/2024 08:00,0,0
30/10/2024,08:15:51,11.21,356,4.8,30/10/2024 08:15,0,0
30/10/2024,08:30:51,11.22,356,4.8,30/10/2024 08:30,0,0
30/10/2024,08:45:50,11.22,356,4.9,30/10/2024 08:45,0,0
30/10/2024,09:00:51,11.22,356,5,30/10/2024 09:00,0,0
30/10/2024,09:15:51,11.22,356,4.5,30/10/2024 09:15,0,0
30/10/2024,09:30:51,11.23,356,4.8,30/10/2024 09:30,0,0
30/10/2024,09:45:50,11.24,356,4.8,30/10/2024 09:45,0,0
30/10/2024,10:00:50,11.24,356,4.8,30/10/2024 10:00,0,0
30/10/2024,10:15:51,11.25,356,4.5,30/10/2024 10:15,0,0
30/10/2024,10:30:51,11.26,356,4.4,30/10/2024 10:30,0,0
30/10/2024,10:45:51,11.28,356,4.9,30/10/2024 10:45,0,0
30/10/2024,11:00:51,11.29,356,4.7,30/10/2024 11:00,0,0
30/10/2024,11:15:50,11.3,356,4.8,30/10/2024 11:15,0,0
30/10/2024,11:30:51,11.31,356,4.6,30/10/2024 11:30,0,0
30/10/2024,11:45:51,11.33,356,4.6,30/10/2024 11:45,0,0
30/10/2024,12:00:50,11.34,356,4.8,30/10/2024 12:00,0,0
30/10/2024,12:15:50,11.35,356,4.6,30/10/2024 12:15,0,0
30/10/2024,12:30:50,11.36,356,4.5,30/10/2024 12:30,0,0
30/10/2024,12:45:50,11.38,356,4.5,30/10/2024 12:45,0,0
30/10/2024,13:00:50,11.39,356,4.4,30/10/2024 13:00,0,0
30/10/2024,13:15:50,11.4,356,4.2,30/10/2024 13:15,0,0
30/10/2024,13:30:50,11.41,356,4.3,30/10/2024 13:30,0,0
30/10/2024,13:45:51,11.43,356,4.5,30/10/2024 13:45,0,0
30/10/2024,14:00:51,11.43,356,4.5,30/10/2024 14:00,0,0
30/10/2024,14:15:50,11.45,357,4.3,30/10/2024 14:15,0,0
30/10/2024,14:30:51,11.46,357,4.5,30/10/2024 14:30,0,0
30/10/2024,14:45:51,11.46,357,4.7,30/10/2024 14:45,0,0
30/10/2024,15:00:50,11.47,357,4.5,30/10/2024 15:00,0,0
30/10/2024,15:15:50,11.48,357,4.5,30/10/2024 15:15,0,0
30/10/2024,15:30:50,11.48,357,4.3,30/10/2024 15:30,0,0
30/10/2024,15:45:50,11.49,357,4.3,30/10/2024 15:45,0,0
30/10/2024,16:00:50,11.49,358,4.5,30/10/2024 16:00,0,0
30/10/2024,16:15:51,11.49,358,4.5,30/10/2024 16:15,0,0
30/10/2024,16:30:51,11.49,358,4.3,30/10/2024 16:30,0,0
30/10/2024,16:45:51,11.5,358,4.3,30/10/2024 16:45,0,0
30/10/2024,17:00:51,11.5,359,4,30/10/2024 17:00,0,0
30/10/2024,17:15:51,11.49,359,4.5,30/10/2024 17:15,0,0
30/10/2024,17:30:51,11.49,359,4.3,30/10/2024 17:30,0,0
30/10/2024,17:45:51,11.49,360,4.4,30/10/2024 17:45,0,0
30/10/2024,18:00:50,11.49,360,4.4,30/10/2024 18:00,0,0
30/10/2024,18:15:50,11.49,360,4.3,30/10/2024 18:15,0,0
30/10/2024,18:30:51,11.49,361,4.7,30/10/2024 18:30,0,0
30/10/2024,18:45:51,11.49,361,4.3,30/10/2024 18:45,0,0
30/10/2024,19:00:51,11.49,361,4.4,30/10/2024 19:00,0,0
30/10/2024,19:15:51,11.48,362,4.4,30/10/2024 19:15,0,0
30/10/2024,19:30:51,11.48,362,4.4,30/10/2024 19:30,0,0
30/10/2024,19:45:51,11.48,362,4.5,30/10/2024 19:45,0,0
30/10/2024,20:00:50,11.48,363,4.5,30/10/2024 20:00,0,0
30/10/2024,20:15:51,11.48,363,4.5,30/10/2024 20:15,0,0
30/10/2024,20:30:51,11.48,363,4.7,30/10/2024 20:30,0,0
30/10/2024,20:45:50,11.47,364,4.5,30/10/2024 20:45,0,0
30/10/2024,21:00:51,11.47,364,4.3,30/10/2024 21:00,0,0
30/10/2024,21:15:50,11.47,364,4.8,30/10/2024 21:15,0,0
30/10/2024,21:30:50,11.47,364,4.2,30/10/2024 21:30,0,0
30/10/2024,21:45:51,11.47,365,4.5,30/10/2024 21:45,0,0
30/10/2024,22:00:51,11.47,365,4.3,30/10/2024 22:00,0,0
30/10/2024,22:15:51,11.46,365,4.4,30/10/2024 22:15,0,0
30/10/2024,22:30:50,11.46,365,4.3,30/10/2024 22:30,0,0
30/10/2024,22:45:51,11.46,366,4.5,30/10/2024 22:45,0,0
30/10/2024,23:00:50,11.46,366,4.4,30/10/2024 23:00,0,0
30/10/2024,23:15:50,11.46,366,4.3,30/10/2024 23:15,0,0
30/10/2024,23:30:51,11.46,367,4.5,30/10/2024 23:30,0,0
30/10/2024,23:45:51,11.46,367,4.3,30/10/2024 23:45,0,0
31/10/2024,00:00:50,11.46,367,4.2,31/10/2024 00:00,0,0
31/10/2024,00:15:50,11.46,367,4.2,31/10/2024 00:15,0,0
31/10/2024,00:30:51,11.46,368,4.2,31/10/2024 00:30,0,0
31/10/2024,00:45:50,11.46,368,4.5,31/10/2024 00:45,0,0
31/10/2024,01:00:50,11.46,368,4.4,31/10/2024 01:00,0,0
31/10/2024,01:15:51,11.46,369,4.3,31/10/2024 01:15,0,0
31/10/2024,01:30:51,11.46,369,4.3,31/10/2024 01:30,0,0
31/10/2024,01:45:51,11.46,370,4.5,31/10/2024 01:45,0,0
31/10/2024,02:00:51,11.47,370,4.2,31/10/2024 02:00,0,0
31/10/2024,02:15:51,11.47,370,4.2,31/10/2024 02:15,0,0
31/10/2024,02:30:51,11.47,370,4.1,31/10/2024 02:30,0,0
31/10/2024,02:45:51,11.47,371,4.2,31/10/2024 02:45,0,0
31/10/2024,03:00:51,11.47,371,4.3,31/10/2024 03:00,0,0
31/10/2024,03:15:51,11.47,372,4.5,31/10/2024 03:15,0,0
31/10/2024,03:30:51,11.46,372,4,31/10/2024 03:30,0,0
31/10/2024,03:45:51,11.46,372,4.5,31/10/2024 03:45,0,0
31/10/2024,04:00:51,11.46,372,4.3,31/10/2024 04:00,0,0
31/10/2024,04:15:50,11.46,372,4.1,31/10/2024 04:15,0,0
31/10/2024,04:30:50,11.46,373,4.2,31/10/2024 04:30,0,0
31/10/2024,04:45:51,11.46,373,4.3,31/10/2024 04:45,0,0
31/10/2024,05:00:51,11.46,373,3.9,31/10/2024 05:00,0,0
31/10/2024,05:15:51,11.45,374,3.9,31/10/2024 05:15,0,0
31/10/2024,05:30:51,11.45,374,4,31/10/2024 05:30,0,0
31/10/2024,05:45:51,11.45,374,4.2,31/10/2024 05:45,0,0
31/10/2024,06:00:51,11.45,374,4,31/10/2024 06:00,0,0
31/10/2024,06:15:51,11.45,375,4,31/10/2024 06:15,0,0
31/10/2024,06:30:51,11.44,375,4,31/10/2024 06:30,0,0
31/10/2024,06:45:51,11.44,375,4.1,31/10/2024 06:45,0,0
31/10/2024,07:00:50,11.44,376,4,31/10/2024 07:00,0,0
31/10/2024,07:15:50,11.44,376,4.3,31/10/2024 07:15,0,0
31/10/2024,07:30:50,11.43,376,4.2,31/10/2024 07:30,0,0
31/10/2024,07:45:51,11.43,376,3.9,31/10/2024 07:45,0,0
31/10/2024,08:00:51,11.43,377,4,31/10/2024 08:00,0,0
31/10/2024,08:15:51,11.43,377,3.9,31/10/2024 08:15,0,0
31/10/2024,08:30:51,11.42,377,4.2,31/10/2024 08:30,0,0
31/10/2024,08:45:51,11.42,377,3.9,31/10/2024 08:45,0,0
31/10/2024,09:00:50,11.42,378,4.1,31/10/2024 09:00,0,0
31/10/2024,09:15:50,11.42,378,4,31/10/2024 09:15,0,0
31/10/2024,09:30:50,11.42,378,4,31/10/2024 09:30,0,0
31/10/2024,09:45:51,11.42,379,3.9,31/10/2024 09:45,0,0
31/10/2024,10:00:51,11.42,379,3.9,31/10/2024 10:00,0,0
31/10/2024,10:15:51,11.43,379,4,31/10/2024 10:15,0,0
31/10/2024,10:30:50,11.44,380,4.1,31/10/2024 10:30,0,0
31/10/2024,10:45:51,11.44,380,4.5,31/10/2024 10:45,0,0
31/10/2024,11:00:50,11.45,381,4.2,31/10/2024 11:00,0,0
31/10/2024,11:15:50,11.46,381,4,31/10/2024 11:15,0,0
31/10/2024,11:30:50,11.47,382,4.1,31/10/2024 11:30,0,0
31/10/2024,11:45:50,11.48,382,4,31/10/2024 11:45,0,0
31/10/2024,12:00:50,11.5,382,4,31/10/2024 12:00,0,0
31/10/2024,12:15:51,11.51,382,4,31/10/2024 12:15,0,0
31/10/2024,12:30:51,11.52,383,3.9,31/10/2024 12:30,0,0
31/10/2024,12:45:51,11.53,383,3.9,31/10/2024 12:45,0,0
31/10/2024,13:00:50,11.55,383,3.9,31/10/2024 13:00,0,0
31/10/2024,13:15:51,11.56,383,4,31/10/2024 13:15,0,0
31/10/2024,13:30:51,11.57,383,3.9,31/10/2024 13:30,0,0
31/10/2024,13:45:51,11.58,383,3.9,31/10/2024 13:45,0,0
31/10/2024,14:00:51,11.59,383,3.8,31/10/2024 14:00,0,0
31/10/2024,14:15:51,11.6,383,3.8,31/10/2024 14:15,0,0
31/10/2024,14:30:51,11.6,383,3.9,31/10/2024 14:30,0,0
31/10/2024,14:45:51,11.6,383,3.6,31/10/2024 14:45,0,0
31/10/2024,15:00:51,11.61,383,3.6,31/10/2024 15:00,0,0
31/10/2024,15:15:50,11.61,383,3.7,31/10/2024 15:15,0,0
