      Date,    Time,Temp,SpCond,Turbidity,DateTime
14/10/2024,16:00:51,10.33,397,295.2,10/14/2024 16:00:00
14/10/2024,16:15:50,10.32,397,265.3,10/14/2024 16:15:00
14/10/2024,16:30:50,10.3,397,427.6,10/14/2024 16:30:00
14/10/2024,16:45:50,10.31,397,381.3,10/14/2024 16:45:00
14/10/2024,17:00:50,10.32,396,429.2,10/14/2024 17:00:00
14/10/2024,17:15:51,10.31,396,353.5,10/14/2024 17:15:00
14/10/2024,17:30:51,10.31,396,509.4,10/14/2024 17:30:00
14/10/2024,17:45:51,10.3,396,411,10/14/2024 17:45:00
14/10/2024,18:00:51,10.3,395,422.7,10/14/2024 18:00:00
14/10/2024,18:15:51,10.28,395,372.3,10/14/2024 18:15:00
14/10/2024,18:30:50,10.27,395,383.8,10/14/2024 18:30:00
14/10/2024,18:45:50,10.26,395,429.8,10/14/2024 18:45:00
14/10/2024,19:00:51,10.24,395,385.6,10/14/2024 19:00:00
14/10/2024,19:15:51,10.22,395,426.8,10/14/2024 19:15:00
14/10/2024,19:30:51,10.2,395,342.1,10/14/2024 19:30:00
14/10/2024,19:45:51,10.18,395,531.3,10/14/2024 19:45:00
14/10/2024,20:00:51,10.16,395,461.9,10/14/2024 20:00:00
14/10/2024,20:15:51,10.14,395,408.8,10/14/2024 20:15:00
14/10/2024,20:30:51,10.12,395,334.5,10/14/2024 20:30:00
14/10/2024,20:45:51,10.1,395,476.5,10/14/2024 20:45:00
14/10/2024,21:00:51,10.08,395,494.1,10/14/2024 21:00:00
14/10/2024,21:15:50,10.05,395,652.1,10/14/2024 21:15:00
14/10/2024,21:30:50,10.03,395,442,10/14/2024 21:30:00
14/10/2024,21:45:51,10,395,361.2,10/14/2024 21:45:00
14/10/2024,22:00:51,9.98,395,484.3,10/14/2024 22:00:00
14/10/2024,22:15:51,9.97,395,432.9,10/14/2024 22:15:00
14/10/2024,22:30:50,9.97,395,472.3,10/14/2024 22:30:00
14/10/2024,22:45:50,9.96,396,519.1,10/14/2024 22:45:00
14/10/2024,23:00:51,9.95,396,720,10/14/2024 23:00:00
14/10/2024,23:15:51,9.92,396,571.1,10/14/2024 23:15:00
14/10/2024,23:30:51,9.9,396,426.6,10/14/2024 23:30:00
14/10/2024,23:45:50,9.87,396,331.8,10/14/2024 23:45:00
15/10/2024,00:00:51,9.84,396,606.6,10/15/2024 00:00:00
15/10/2024,00:15:51,9.81,396,445.5,10/15/2024 00:15:00
15/10/2024,00:30:50,9.78,397,457.7,10/15/2024 00:30:00
15/10/2024,00:45:51,9.75,397,528.3,10/15/2024 00:45:00
15/10/2024,01:00:51,9.73,397,643.4,10/15/2024 01:00:00
15/10/2024,01:15:51,9.71,397,489.8,10/15/2024 01:15:00
15/10/2024,01:30:51,9.7,397,818.9,10/15/2024 01:30:00
15/10/2024,01:45:51,9.7,397,585.3,10/15/2024 01:45:00
15/10/2024,02:00:50,9.71,398,498.4,10/15/2024 02:00:00
15/10/2024,02:15:50,9.71,398,350.6,10/15/2024 02:15:00
15/10/2024,02:30:50,9.71,398,409.2,10/15/2024 02:30:00
15/10/2024,02:45:50,9.72,398,364.6,10/15/2024 02:45:00
15/10/2024,03:00:50,9.72,398,438.9,10/15/2024 03:00:00
15/10/2024,03:15:50,9.72,398,709,10/15/2024 03:15:00
15/10/2024,03:30:51,9.71,398,592.7,10/15/2024 03:30:00
15/10/2024,03:45:51,9.71,398,567.6,10/15/2024 03:45:00
15/10/2024,04:00:51,9.71,399,342,10/15/2024 04:00:00
15/10/2024,04:15:51,9.71,398,642.5,10/15/2024 04:15:00
15/10/2024,04:30:51,9.71,398,945.8,10/15/2024 04:30:00
15/10/2024,04:45:51,9.71,399,452.5,10/15/2024 04:45:00
15/10/2024,05:00:51,9.71,399,344.1,10/15/2024 05:00:00
15/10/2024,05:15:51,9.71,399,518.4,10/15/2024 05:15:00
15/10/2024,05:30:50,9.72,399,753.1,10/15/2024 05:30:00
15/10/2024,05:45:50,9.72,399,900.2,10/15/2024 05:45:00
15/10/2024,06:00:51,9.73,399,547.3,10/15/2024 06:00:00
15/10/2024,06:15:50,9.73,399,583.8,10/15/2024 06:15:00
15/10/2024,06:30:50,9.73,398,607.9,10/15/2024 06:30:00
15/10/2024,06:45:51,9.74,398,658.3,10/15/2024 06:45:00
15/10/2024,07:00:50,9.73,398,650.1,10/15/2024 07:00:00
15/10/2024,07:15:50,9.74,398,671.3,10/15/2024 07:15:00
15/10/2024,07:30:50,9.74,398,518.3,10/15/2024 07:30:00
15/10/2024,07:45:51,9.74,398,679,10/15/2024 07:45:00
15/10/2024,08:00:51,9.74,398,489.8,10/15/2024 08:00:00
15/10/2024,08:15:51,9.75,398,662,10/15/2024 08:15:00
15/10/2024,08:30:50,9.75,398,305.7,10/15/2024 08:30:00
15/10/2024,08:45:51,9.76,398,586.8,10/15/2024 08:45:00
15/10/2024,09:00:51,9.77,398,339.8,10/15/2024 09:00:00
15/10/2024,09:15:51,9.78,398,371,10/15/2024 09:15:00
15/10/2024,09:30:51,9.8,398,202.5,10/15/2024 09:30:00
15/10/2024,09:45:51,9.82,398,890.9,10/15/2024 09:45:00
15/10/2024,10:00:51,9.84,398,266,10/15/2024 10:00:00
15/10/2024,10:15:51,9.86,398,506.7,10/15/2024 10:15:00
15/10/2024,10:30:51,9.88,398,350.5,10/15/2024 10:30:00
15/10/2024,10:45:51,9.91,397,309,10/15/2024 10:45:00
15/10/2024,11:00:50,9.94,397,218.3,10/15/2024 11:00:00
15/10/2024,11:15:51,9.98,397,270.8,10/15/2024 11:15:00
15/10/2024,11:30:51,10.01,397,267.6,10/15/2024 11:30:00
15/10/2024,11:45:50,10.05,397,207.1,10/15/2024 11:45:00
15/10/2024,12:00:51,10.08,397,185.1,10/15/2024 12:00:00
15/10/2024,12:15:51,10.12,397,136.3,10/15/2024 12:15:00
15/10/2024,12:30:50,10.16,397,517.9,10/15/2024 12:30:00
15/10/2024,12:45:51,10.21,397,328.7,10/15/2024 12:45:00
15/10/2024,13:00:51,10.26,397,324.2,10/15/2024 13:00:00
15/10/2024,13:15:50,10.3,397,433,10/15/2024 13:15:00
15/10/2024,13:30:51,10.34,397,226.3,10/15/2024 13:30:00
15/10/2024,13:45:50,10.37,397,583.3,10/15/2024 13:45:00
15/10/2024,14:00:51,10.4,397,169.9,10/15/2024 14:00:00
15/10/2024,14:15:51,10.43,397,147.3,10/15/2024 14:15:00
15/10/2024,14:30:51,10.45,397,170.8,10/15/2024 14:30:00
15/10/2024,14:45:51,10.47,397,274,10/15/2024 14:45:00
15/10/2024,15:00:51,10.47,397,196.7,10/15/2024 15:00:00
15/10/2024,15:15:50,10.48,397,175.9,10/15/2024 15:15:00
15/10/2024,15:30:51,10.49,397,168.9,10/15/2024 15:30:00
15/10/2024,15:45:50,10.49,398,216.1,10/15/2024 15:45:00
15/10/2024,16:00:51,10.51,398,208.1,10/15/2024 16:00:00
15/10/2024,16:15:51,10.52,398,226.4,10/15/2024 16:15:00
15/10/2024,16:30:51,10.54,398,218.3,10/15/2024 16:30:00
15/10/2024,16:45:50,10.56,398,286.3,10/15/2024 16:45:00
15/10/2024,17:00:50,10.58,398,263.5,10/15/2024 17:00:00
15/10/2024,17:15:51,10.59,399,268,10/15/2024 17:15:00
15/10/2024,17:30:51,10.6,399,227.7,10/15/2024 17:30:00
15/10/2024,17:45:51,10.62,399,315,10/15/2024 17:45:00
15/10/2024,18:00:51,10.63,399,359.3,10/15/2024 18:00:00
15/10/2024,18:15:51,10.65,399,325.1,10/15/2024 18:15:00
15/10/2024,18:30:51,10.67,400,352.6,10/15/2024 18:30:00
15/10/2024,18:45:51,10.68,400,308.4,10/15/2024 18:45:00
15/10/2024,19:00:51,10.69,400,262.2,10/15/2024 19:00:00
15/10/2024,19:15:51,10.7,400,316,10/15/2024 19:15:00
15/10/2024,19:30:51,10.72,401,374.6,10/15/2024 19:30:00
15/10/2024,19:45:51,10.73,401,315.6,10/15/2024 19:45:00
15/10/2024,20:00:51,10.75,401,294.1,10/15/2024 20:00:00
15/10/2024,20:15:50,10.77,402,344.9,10/15/2024 20:15:00
15/10/2024,20:30:50,10.79,402,322.7,10/15/2024 20:30:00
15/10/2024,20:45:50,10.82,402,370.3,10/15/2024 20:45:00
15/10/2024,21:00:51,10.83,402,339.1,10/15/2024 21:00:00
15/10/2024,21:15:51,10.85,402,377.3,10/15/2024 21:15:00
15/10/2024,21:30:51,10.87,402,376.7,10/15/2024 21:30:00
15/10/2024,21:45:51,10.89,403,394.8,10/15/2024 21:45:00
15/10/2024,22:00:51,10.91,403,374,10/15/2024 22:00:00
15/10/2024,22:15:51,10.92,403,412.4,10/15/2024 22:15:00
15/10/2024,22:30:50,10.94,403,439.5,10/15/2024 22:30:00
15/10/2024,22:45:50,10.95,404,467.2,10/15/2024 22:45:00
15/10/2024,23:00:50,10.96,404,440.6,10/15/2024 23:00:00
15/10/2024,23:15:51,10.97,404,498.2,10/15/2024 23:15:00
15/10/2024,23:30:50,10.98,405,408.7,10/15/2024 23:30:00
15/10/2024,23:45:51,10.99,405,380,10/15/2024 23:45:00
16/10/2024,00:00:50,11.01,406,416,10/16/2024 00:00:00
16/10/2024,00:15:50,11.02,406,399.4,10/16/2024 00:15:00
16/10/2024,00:30:51,11.04,406,375,10/16/2024 00:30:00
16/10/2024,00:45:51,11.05,406,440.9,10/16/2024 00:45:00
16/10/2024,01:00:51,11.06,407,465.2,10/16/2024 01:00:00
16/10/2024,01:15:51,11.07,407,445.4,10/16/2024 01:15:00
16/10/2024,01:30:51,11.09,407,505.3,10/16/2024 01:30:00
16/10/2024,01:45:51,11.1,407,520.1,10/16/2024 01:45:00
16/10/2024,02:00:51,11.11,408,528.2,10/16/2024 02:00:00
16/10/2024,02:15:51,11.12,408,560.4,10/16/2024 02:15:00
16/10/2024,02:30:51,11.13,408,473.8,10/16/2024 02:30:00
16/10/2024,02:45:51,11.14,408,480.2,10/16/2024 02:45:00
16/10/2024,03:00:51,11.15,409,484.8,10/16/2024 03:00:00
16/10/2024,03:15:51,11.16,409,472.8,10/16/2024 03:15:00
16/10/2024,03:30:50,11.16,409,480.9,10/16/2024 03:30:00
16/10/2024,03:45:51,11.17,409,462.7,10/16/2024 03:45:00
16/10/2024,04:00:51,11.18,409,603.2,10/16/2024 04:00:00
16/10/2024,04:15:51,11.18,409,625.5,10/16/2024 04:15:00
16/10/2024,04:30:51,11.19,409,567.9,10/16/2024 04:30:00
16/10/2024,04:45:51,11.19,409,577.8,10/16/2024 04:45:00
16/10/2024,05:00:51,11.2,409,515.4,10/16/2024 05:00:00
16/10/2024,05:15:51,11.21,409,556.8,10/16/2024 05:15:00
16/10/2024,05:30:51,11.21,409,442.2,10/16/2024 05:30:00
16/10/2024,05:45:51,11.22,409,499.3,10/16/2024 05:45:00
16/10/2024,06:00:51,11.22,409,541.2,10/16/2024 06:00:00
16/10/2024,06:15:50,11.23,409,535.4,10/16/2024 06:15:00
16/10/2024,06:30:50,11.23,409,471.5,10/16/2024 06:30:00
16/10/2024,06:45:50,11.22,409,551.6,10/16/2024 06:45:00
16/10/2024,07:00:51,11.22,409,628.9,10/16/2024 07:00:00
16/10/2024,07:15:51,11.22,409,541.9,10/16/2024 07:15:00
16/10/2024,07:30:50,11.22,410,499,10/16/2024 07:30:00
16/10/2024,07:45:51,11.23,409,797.3,10/16/2024 07:45:00
16/10/2024,08:00:51,11.23,409,559.3,10/16/2024 08:00:00
16/10/2024,08:15:50,11.23,409,655.2,10/16/2024 08:15:00
16/10/2024,08:30:50,11.23,410,636.2,10/16/2024 08:30:00
16/10/2024,08:45:51,11.24,409,763.7,10/16/2024 08:45:00
16/10/2024,09:00:51,11.24,409,608.6,10/16/2024 09:00:00
16/10/2024,09:15:50,11.25,409,806.3,10/16/2024 09:15:00
16/10/2024,09:30:50,11.26,409,640.8,10/16/2024 09:30:00
16/10/2024,09:45:51,11.27,409,673.6,10/16/2024 09:45:00
16/10/2024,10:00:51,11.29,409,568.9,10/16/2024 10:00:00
16/10/2024,10:15:50,11.3,409,726.6,10/16/2024 10:15:00
16/10/2024,10:30:51,11.3,409,671.9,10/16/2024 10:30:00
16/10/2024,10:45:51,11.32,409,371.2,10/16/2024 10:45:00
16/10/2024,11:00:50,11.34,409,316.7,10/16/2024 11:00:00
16/10/2024,11:15:51,11.36,409,234.8,10/16/2024 11:15:00
16/10/2024,11:30:51,11.37,409,157.5,10/16/2024 11:30:00
16/10/2024,11:45:51,11.38,408,308.7,10/16/2024 11:45:00
16/10/2024,12:00:51,11.4,408,195.2,10/16/2024 12:00:00
16/10/2024,12:15:51,11.41,408,233.3,10/16/2024 12:15:00
16/10/2024,12:30:51,11.43,408,202.1,10/16/2024 12:30:00
16/10/2024,12:45:50,11.44,408,228.2,10/16/2024 12:45:00
16/10/2024,13:00:51,11.45,408,163.2,10/16/2024 13:00:00
16/10/2024,13:15:51,11.45,408,110.1,10/16/2024 13:15:00
16/10/2024,13:30:50,11.46,408,149.9,10/16/2024 13:30:00
16/10/2024,13:45:50,11.46,408,161.3,10/16/2024 13:45:00
16/10/2024,14:00:51,11.46,408,156.3,10/16/2024 14:00:00
16/10/2024,14:15:51,11.46,408,140,10/16/2024 14:15:00
16/10/2024,14:30:50,11.47,409,196.2,10/16/2024 14:30:00
16/10/2024,14:45:51,11.48,409,268.4,10/16/2024 14:45:00
16/10/2024,15:00:51,11.49,408,253.5,10/16/2024 15:00:00
16/10/2024,15:15:51,11.52,408,276.5,10/16/2024 15:15:00
16/10/2024,15:30:51,11.55,408,237,10/16/2024 15:30:00
16/10/2024,15:45:51,11.57,408,323.6,10/16/2024 15:45:00
16/10/2024,16:00:51,11.59,408,334.9,10/16/2024 16:00:00
16/10/2024,16:15:51,11.6,409,415.3,10/16/2024 16:15:00
16/10/2024,16:30:51,11.61,409,172.2,10/16/2024 16:30:00
16/10/2024,16:45:51,11.61,409,304,10/16/2024 16:45:00
16/10/2024,17:00:50,11.6,409,342.4,10/16/2024 17:00:00
16/10/2024,17:15:51,11.6,409,264.7,10/16/2024 17:15:00
16/10/2024,17:30:51,11.59,409,186.2,10/16/2024 17:30:00
16/10/2024,17:45:51,11.58,409,354,10/16/2024 17:45:00
16/10/2024,18:00:50,11.56,410,332.9,10/16/2024 18:00:00
16/10/2024,18:15:50,11.54,410,257.7,10/16/2024 18:15:00
16/10/2024,18:30:50,11.52,410,221.9,10/16/2024 18:30:00
16/10/2024,18:45:51,11.49,410,201.2,10/16/2024 18:45:00
16/10/2024,19:00:50,11.47,411,272.3,10/16/2024 19:00:00
16/10/2024,19:15:50,11.44,411,236.8,10/16/2024 19:15:00
16/10/2024,19:30:51,11.41,411,271.9,10/16/2024 19:30:00
16/10/2024,19:45:50,11.38,411,269.1,10/16/2024 19:45:00
16/10/2024,20:00:51,11.34,411,197.5,10/16/2024 20:00:00
16/10/2024,20:15:51,11.31,412,199,10/16/2024 20:15:00
16/10/2024,20:30:51,11.28,412,164.9,10/16/2024 20:30:00
16/10/2024,20:45:51,11.25,412,149.2,10/16/2024 20:45:00
16/10/2024,21:00:51,11.23,412,152.1,10/16/2024 21:00:00
16/10/2024,21:15:51,11.2,413,196.6,10/16/2024 21:15:00
16/10/2024,21:30:51,11.17,413,160.4,10/16/2024 21:30:00
16/10/2024,21:45:51,11.15,413,175.2,10/16/2024 21:45:00
16/10/2024,22:00:50,11.14,413,151.7,10/16/2024 22:00:00
16/10/2024,22:15:50,11.13,413,160.9,10/16/2024 22:15:00
16/10/2024,22:30:51,11.12,414,170.4,10/16/2024 22:30:00
16/10/2024,22:45:51,11.11,414,227.5,10/16/2024 22:45:00
16/10/2024,23:00:51,11.1,414,181.6,10/16/2024 23:00:00
16/10/2024,23:15:51,11.1,414,181.9,10/16/2024 23:15:00
16/10/2024,23:30:51,11.08,414,146.3,10/16/2024 23:30:00
16/10/2024,23:45:51,11.07,415,214.5,10/16/2024 23:45:00
17/10/2024,00:00:50,11.05,415,211,10/17/2024 00:00:00
17/10/2024,00:15:50,11.04,415,216.3,10/17/2024 00:15:00
17/10/2024,00:30:51,11.02,415,176.2,10/17/2024 00:30:00
17/10/2024,00:45:51,10.99,415,180.8,10/17/2024 00:45:00
17/10/2024,01:00:51,10.97,416,169.6,10/17/2024 01:00:00
17/10/2024,01:15:51,10.95,416,194.8,10/17/2024 01:15:00
17/10/2024,01:30:51,10.93,416,173.5,10/17/2024 01:30:00
17/10/2024,01:45:51,10.9,416,189.2,10/17/2024 01:45:00
17/10/2024,02:00:51,10.88,416,388.4,10/17/2024 02:00:00
17/10/2024,02:15:50,10.85,416,212.6,10/17/2024 02:15:00
17/10/2024,02:30:51,10.83,416,193.9,10/17/2024 02:30:00
17/10/2024,02:45:51,10.8,416,171.6,10/17/2024 02:45:00
17/10/2024,03:00:51,10.78,416,179.8,10/17/2024 03:00:00
17/10/2024,03:15:51,10.76,416,251.1,10/17/2024 03:15:00
17/10/2024,03:30:51,10.73,416,197.1,10/17/2024 03:30:00
17/10/2024,03:45:51,10.71,416,215.8,10/17/2024 03:45:00
17/10/2024,04:00:51,10.7,416,251.4,10/17/2024 04:00:00
17/10/2024,04:15:51,10.69,416,350.6,10/17/2024 04:15:00
17/10/2024,04:30:51,10.67,416,216.5,10/17/2024 04:30:00
17/10/2024,04:45:51,10.68,416,333.1,10/17/2024 04:45:00
17/10/2024,05:00:51,10.68,416,283.5,10/17/2024 05:00:00
17/10/2024,05:15:50,10.69,416,296.5,10/17/2024 05:15:00
17/10/2024,05:30:51,10.69,416,400,10/17/2024 05:30:00
17/10/2024,05:45:51,10.68,416,280,10/17/2024 05:45:00
17/10/2024,06:00:51,10.68,416,393.7,10/17/2024 06:00:00
17/10/2024,06:15:51,10.68,416,505.1,10/17/2024 06:15:00
17/10/2024,06:30:50,10.69,416,351.5,10/17/2024 06:30:00
17/10/2024,06:45:51,10.69,416,384.4,10/17/2024 06:45:00
17/10/2024,07:00:51,10.7,416,433.2,10/17/2024 07:00:00
17/10/2024,07:15:51,10.71,416,438.1,10/17/2024 07:15:00
17/10/2024,07:30:51,10.72,416,407,10/17/2024 07:30:00
17/10/2024,07:45:51,10.73,416,487.1,10/17/2024 07:45:00
17/10/2024,08:00:51,10.73,416,355.1,10/17/2024 08:00:00
17/10/2024,08:15:51,10.73,416,367.4,10/17/2024 08:15:00
17/10/2024,08:30:50,10.74,416,294.9,10/17/2024 08:30:00
17/10/2024,08:45:50,10.75,416,377.8,10/17/2024 08:45:00
17/10/2024,09:00:51,10.77,415,415.4,10/17/2024 09:00:00
17/10/2024,09:15:50,10.78,414,410.4,10/17/2024 09:15:00
17/10/2024,09:30:51,10.79,414,581.3,10/17/2024 09:30:00
17/10/2024,09:45:51,10.8,413,482.3,10/17/2024 09:45:00
17/10/2024,10:00:51,10.81,412,453,10/17/2024 10:00:00
17/10/2024,10:15:51,10.83,413,474.1,10/17/2024 10:15:00
17/10/2024,10:30:51,10.84,413,426.9,10/17/2024 10:30:00
17/10/2024,10:45:51,10.87,413,470.2,10/17/2024 10:45:00
17/10/2024,11:00:50,10.91,414,508.7,10/17/2024 11:00:00
17/10/2024,11:15:51,10.94,414,482.8,10/17/2024 11:15:00
17/10/2024,11:30:51,10.97,414,467.2,10/17/2024 11:30:00
17/10/2024,11:45:51,10.99,414,375.9,10/17/2024 11:45:00
17/10/2024,12:00:51,11.02,414,380.6,10/17/2024 12:00:00
17/10/2024,12:15:51,11.04,414,242.3,10/17/2024 12:15:00
17/10/2024,12:30:50,11.07,414,234.3,10/17/2024 12:30:00
17/10/2024,12:45:51,11.1,414,130.1,10/17/2024 12:45:00
17/10/2024,13:00:51,11.12,414,332.6,10/17/2024 13:00:00
17/10/2024,13:15:51,11.17,413,293.7,10/17/2024 13:15:00
17/10/2024,13:30:51,11.22,413,221.8,10/17/2024 13:30:00
17/10/2024,13:45:50,11.3,413,249,10/17/2024 13:45:00
17/10/2024,14:00:51,11.37,413,321.1,10/17/2024 14:00:00
17/10/2024,14:15:51,11.49,413,100.2,10/17/2024 14:15:00
17/10/2024,14:30:50,11.56,413,115.4,10/17/2024 14:30:00
17/10/2024,14:45:50,11.6,413,141.6,10/17/2024 14:45:00
17/10/2024,15:00:51,11.61,413,233.8,10/17/2024 15:00:00
17/10/2024,15:15:51,11.62,413,205.9,10/17/2024 15:15:00
17/10/2024,15:30:50,11.61,413,349.3,10/17/2024 15:30:00
17/10/2024,15:45:50,11.61,413,314.5,10/17/2024 15:45:00
17/10/2024,16:00:50,11.63,413,58.3,10/17/2024 16:00:00
17/10/2024,16:15:51,11.65,413,161.4,10/17/2024 16:15:00
17/10/2024,16:30:50,11.67,414,148.3,10/17/2024 16:30:00
17/10/2024,16:45:51,11.67,414,123.8,10/17/2024 16:45:00
17/10/2024,17:00:51,11.69,414,73,10/17/2024 17:00:00
17/10/2024,17:15:50,11.69,415,34.7,10/17/2024 17:15:00
17/10/2024,17:30:51,11.67,415,105.9,10/17/2024 17:30:00
17/10/2024,17:45:50,11.65,415,62.6,10/17/2024 17:45:00
17/10/2024,18:00:51,11.62,415,30.1,10/17/2024 18:00:00
17/10/2024,18:15:51,11.59,415,107.8,10/17/2024 18:15:00
17/10/2024,18:30:51,11.56,415,15.7,10/17/2024 18:30:00
17/10/2024,18:45:51,11.54,416,23.5,10/17/2024 18:45:00
17/10/2024,19:00:51,11.51,416,38.2,10/17/2024 19:00:00
17/10/2024,19:15:51,11.49,416,49.8,10/17/2024 19:15:00
17/10/2024,19:30:51,11.48,416,10.3,10/17/2024 19:30:00
17/10/2024,19:45:51,11.46,416,8.9,10/17/2024 19:45:00
17/10/2024,20:00:51,11.45,416,12.2,10/17/2024 20:00:00
17/10/2024,20:15:51,11.42,416,12.1,10/17/2024 20:15:00
17/10/2024,20:30:51,11.4,416,50.9,10/17/2024 20:30:00
17/10/2024,20:45:51,11.37,416,14.5,10/17/2024 20:45:00
17/10/2024,21:00:51,11.36,416,23.2,10/17/2024 21:00:00
17/10/2024,21:15:51,11.34,416,39.4,10/17/2024 21:15:00
17/10/2024,21:30:51,11.32,416,24.9,10/17/2024 21:30:00
17/10/2024,21:45:51,11.3,417,22.2,10/17/2024 21:45:00
17/10/2024,22:00:51,11.28,417,17.3,10/17/2024 22:00:00
17/10/2024,22:15:51,11.26,417,24.1,10/17/2024 22:15:00
17/10/2024,22:30:51,11.25,417,13.7,10/17/2024 22:30:00
17/10/2024,22:45:51,11.24,417,22.8,10/17/2024 22:45:00
17/10/2024,23:00:51,11.22,417,22.7,10/17/2024 23:00:00
17/10/2024,23:15:51,11.21,417,11.4,10/17/2024 23:15:00
17/10/2024,23:30:51,11.2,417,18.1,10/17/2024 23:30:00
17/10/2024,23:45:51,11.18,417,12.3,10/17/2024 23:45:00
18/10/2024,00:00:51,11.16,417,8.4,10/18/2024 00:00:00
18/10/2024,00:15:51,11.14,418,8.7,10/18/2024 00:15:00
18/10/2024,00:30:51,11.12,418,20,10/18/2024 00:30:00
18/10/2024,00:45:51,11.11,418,14.5,10/18/2024 00:45:00
18/10/2024,01:00:51,11.09,418,36.5,10/18/2024 01:00:00
18/10/2024,01:15:50,11.07,418,22.3,10/18/2024 01:15:00
18/10/2024,01:30:51,11.06,419,19.2,10/18/2024 01:30:00
18/10/2024,01:45:51,11.05,419,38.3,10/18/2024 01:45:00
18/10/2024,02:00:51,11.04,419,41.6,10/18/2024 02:00:00
18/10/2024,02:15:51,11.03,419,9.7,10/18/2024 02:15:00
18/10/2024,02:30:51,11.02,420,33.5,10/18/2024 02:30:00
18/10/2024,02:45:51,11.01,420,14.1,10/18/2024 02:45:00
18/10/2024,03:00:51,11,420,23.9,10/18/2024 03:00:00
18/10/2024,03:15:51,10.98,420,13.1,10/18/2024 03:15:00
18/10/2024,03:30:51,10.98,421,27.8,10/18/2024 03:30:00
18/10/2024,03:45:50,10.98,421,24.5,10/18/2024 03:45:00
18/10/2024,04:00:51,10.97,421,7.9,10/18/2024 04:00:00
18/10/2024,04:15:51,10.97,421,38.2,10/18/2024 04:15:00
18/10/2024,04:30:51,10.97,421,26.1,10/18/2024 04:30:00
18/10/2024,04:45:51,10.97,421,17.4,10/18/2024 04:45:00
18/10/2024,05:00:51,10.96,421,15.4,10/18/2024 05:00:00
18/10/2024,05:15:51,10.95,421,15.1,10/18/2024 05:15:00
18/10/2024,05:30:51,10.95,421,16.8,10/18/2024 05:30:00
18/10/2024,05:45:51,10.95,421,12.8,10/18/2024 05:45:00
18/10/2024,06:00:51,10.95,421,8.3,10/18/2024 06:00:00
18/10/2024,06:15:51,10.95,421,14.1,10/18/2024 06:15:00
18/10/2024,06:30:51,10.95,422,46.6,10/18/2024 06:30:00
18/10/2024,06:45:51,10.96,422,8.2,10/18/2024 06:45:00
18/10/2024,07:00:51,10.96,422,16,10/18/2024 07:00:00
18/10/2024,07:15:51,10.97,422,60.7,10/18/2024 07:15:00
18/10/2024,07:30:51,10.97,422,25.8,10/18/2024 07:30:00
18/10/2024,07:45:51,10.98,423,20.5,10/18/2024 07:45:00
18/10/2024,08:00:51,10.99,423,8.9,10/18/2024 08:00:00
18/10/2024,08:15:51,10.99,423,20,10/18/2024 08:15:00
18/10/2024,08:30:51,11,423,8,10/18/2024 08:30:00
18/10/2024,08:45:51,11.01,423,22.2,10/18/2024 08:45:00
18/10/2024,09:00:51,11.02,423,22.7,10/18/2024 09:00:00
18/10/2024,09:15:51,11.03,423,41.2,10/18/2024 09:15:00
18/10/2024,09:30:50,11.04,423,29.6,10/18/2024 09:30:00
18/10/2024,09:45:51,11.06,423,28.3,10/18/2024 09:45:00
18/10/2024,10:00:51,11.07,423,14.2,10/18/2024 10:00:00
18/10/2024,10:15:51,11.08,423,42.3,10/18/2024 10:15:00
18/10/2024,10:30:51,11.1,423,20.6,10/18/2024 10:30:00
18/10/2024,10:45:51,11.13,423,26.7,10/18/2024 10:45:00
18/10/2024,11:00:51,11.15,423,48,10/18/2024 11:00:00
18/10/2024,11:15:50,11.18,424,28.4,10/18/2024 11:15:00
18/10/2024,11:30:51,11.2,424,90,10/18/2024 11:30:00
18/10/2024,11:45:51,11.23,423,24.2,10/18/2024 11:45:00
18/10/2024,12:00:51,11.26,423,27.3,10/18/2024 12:00:00
18/10/2024,12:15:51,11.29,423,52.4,10/18/2024 12:15:00
18/10/2024,12:30:51,11.32,423,40,10/18/2024 12:30:00
18/10/2024,12:45:51,11.34,423,109.1,10/18/2024 12:45:00
18/10/2024,13:00:51,11.37,423,112.5,10/18/2024 13:00:00
18/10/2024,13:15:51,11.4,423,123.7,10/18/2024 13:15:00
18/10/2024,13:30:50,11.42,423,115.9,10/18/2024 13:30:00
18/10/2024,13:45:51,11.45,421,60.4,10/18/2024 13:45:00
18/10/2024,14:00:50,11.47,420,136.5,10/18/2024 14:00:00
18/10/2024,14:15:51,11.49,420,90.5,10/18/2024 14:15:00
18/10/2024,14:30:51,11.51,420,85.4,10/18/2024 14:30:00
18/10/2024,14:45:50,11.52,419,56.7,10/18/2024 14:45:00
18/10/2024,15:00:50,11.53,419,54.2,10/18/2024 15:00:00
18/10/2024,15:15:50,11.55,417,118.1,10/18/2024 15:15:00
18/10/2024,15:30:50,11.56,416,25.1,10/18/2024 15:30:00
18/10/2024,15:45:51,11.57,415,15.1,10/18/2024 15:45:00
18/10/2024,16:00:50,11.59,414,15.3,10/18/2024 16:00:00
18/10/2024,16:15:51,11.61,413,23.3,10/18/2024 16:15:00
18/10/2024,16:30:51,11.64,413,12.6,10/18/2024 16:30:00
18/10/2024,16:45:50,11.66,413,25.8,10/18/2024 16:45:00
18/10/2024,17:00:51,11.68,412,174.1,10/18/2024 17:00:00
18/10/2024,17:15:50,11.69,412,83.1,10/18/2024 17:15:00
